"No.","Time","Source","Destination","Protocol","Length","Info"
"35348","88.594407","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Jossa-Berghaus-Rhon.mp4 HTTP/1.1 "
"35369","88.612230","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Valyra.mp4 HTTP/1.1 "
"35379","88.621359","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Thirty-Three-Degrees-And-Rising.mp4 HTTP/1.1 "
"35380","88.621365","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW11.mp4 HTTP/1.1 "
"35404","88.639706","192.168.1.26","192.168.1.12","HTTP","144","HEAD /StanleyPark.mp4 HTTP/1.1 "
"35419","88.649122","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Gibraltar-Range.mp4 HTTP/1.1 "
"35420","88.649128","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Berowra-Waters-East-to-Mt-White.mp4 HTTP/1.1 "
"35438","88.661731","192.168.1.26","192.168.1.12","HTTP","172","HEAD /2021-Age-Group-Road-Nationals-Road-Race.mp4 HTTP/1.1 "
"35448","88.673587","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Bettyhill-Reay.mp4 HTTP/1.1 "
"35465","88.693479","192.168.1.26","192.168.1.12","HTTP","145","HEAD /gibraltar-19.mp4 HTTP/1.1 "
"35472","88.696661","192.168.1.26","192.168.1.12","HTTP","173","HEAD /2021-Age-Group-Road-Nationals-Time-Trial.mp4 HTTP/1.1 "
"35482","88.704328","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Biberg.mp4 HTTP/1.1 "
"35497","88.715763","192.168.1.26","192.168.1.12","HTTP","145","HEAD /gibraltar-19.mp4 HTTP/1.1 "
"35506","88.722013","192.168.1.26","192.168.1.12","HTTP","140","HEAD /vaujany.mp4 HTTP/1.1 "
"35524","88.747881","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Biddeford-Pool.mp4 HTTP/1.1 "
"35525","88.747882","192.168.1.26","192.168.1.12","HTTP","147","HEAD /GiroDellaDonna.mp4 HTTP/1.1 "
"35550","88.762821","192.168.1.26","192.168.1.12","HTTP","151","HEAD /VeloccinoGroupRide.mp4 HTTP/1.1 "
"35560","88.769251","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Glenvale-Criterium.mp4 HTTP/1.1 "
"35561","88.769256","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Big-Brook-Forest-Loop.mp4 HTTP/1.1 "
"35587","88.782716","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Village-of-Lake-Louise-to-Moraine-Lake.mp4 HTTP/1.1 "
"35593","88.796283","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Glockner-Hochtor.mp4 HTTP/1.1 "
"35599","88.799075","192.168.1.26","192.168.1.12","HTTP","152","HEAD /big-hill-to-torquay.mp4 HTTP/1.1 "
"35608","88.810634","192.168.1.26","192.168.1.12","HTTP","173","HEAD /Tour-Of-Hill-Top-Village-Of-The-Provence.mp4 HTTP/1.1 "
"35625","88.818220","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Going-to-the-Beach-Bigbury-on-Sea.mp4 HTTP/1.1 "
"35634","88.819189","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Glocknerblick.mp4 HTTP/1.1 "
"35655","88.830523","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Vilard-Norte-Dame.mp4 HTTP/1.1 "
"35667","88.844435","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Glocknerkonig-from-Fusch.mp4 HTTP/1.1 "
"35669","88.844441","192.168.1.26","192.168.1.12","HTTP","143","HEAD /bison-fury.mp4 HTTP/1.1 "
"35685","88.859111","192.168.1.26","192.168.1.12","HTTP","146","HEAD /WUE-Steinburg.mp4 HTTP/1.1 "
"35714","88.869123","192.168.1.26","192.168.1.12","HTTP","142","HEAD /BlackRoad.mp4 HTTP/1.1 "
"35715","88.869129","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Gloucester-%20Gravel-Ride.mp4 HTTP/1.1 "
"35728","88.880426","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Veitshoecheim-KAR.mp4 HTTP/1.1 "
"35756","88.910155","192.168.1.26","192.168.1.12","HTTP","151","HEAD /black-rock-to-port.mp4 HTTP/1.1 "
"35757","88.910162","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Sommerhausen-WUE.mp4 HTTP/1.1 "
"35758","88.910163","192.168.1.26","192.168.1.12","HTTP","149","HEAD /sun-road-east-4k.mp4 HTTP/1.1 "
"35789","88.931828","192.168.1.26","192.168.1.12","HTTP","156","HEAD /bikepath-vinschgau-prad.mp4 HTTP/1.1 "
"35794","88.936625","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Blakeney-And-Cley.mp4 HTTP/1.1 "
"35795","88.936626","192.168.1.26","192.168.1.12","HTTP","176","HEAD /Going-to-the-Sun-Road-Glacier-National-Park.mp4 HTTP/1.1 "
"35826","88.965171","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Blea-Tarn-and-Red-Bank-S-N.mp4 HTTP/1.1 "
"35827","88.965172","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Eng-Walchensee.mp4 HTTP/1.1 "
"35828","88.965173","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Ride-One.mp4 HTTP/1.1 "
"35860","88.999866","192.168.1.26","192.168.1.12","HTTP","150","HEAD /WVA-Mountain-Mama.mp4 HTTP/1.1 "
"35865","89.002040","192.168.1.26","192.168.1.12","HTTP","160","HEAD /bledlow-ridge-rollercoaster.mp4 HTTP/1.1 "
"35866","89.002041","192.168.1.26","192.168.1.12","HTTP","151","HEAD /golden-gate-bridge.mp4 HTTP/1.1 "
"35898","89.027905","192.168.1.26","192.168.1.12","HTTP","162","HEAD /WVA-Mountains-And-River-Bliss.mp4 HTTP/1.1 "
"35899","89.027907","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Blue-Hill-Lap.mp4 HTTP/1.1 "
"35900","89.027908","192.168.1.26","192.168.1.12","HTTP","153","HEAD /golden-gate-cooldown.mp4 HTTP/1.1 "
"35928","89.056121","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Blue-Lakes-Road.mp4 HTTP/1.1 "
"35936","89.058124","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Golden-Gate-Pass-South-Africa.mp4 HTTP/1.1 "
"35938","89.058131","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Wadandi-Track-Vasse.mp4 HTTP/1.1 "
"35962","89.177114","192.168.1.26","192.168.1.12","HTTP","144","HEAD /wadi-deesah.mp4 HTTP/1.1 "
"35964","89.177121","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Blue-Ridge-Alhambra-Gravel-Climb.mp4 HTTP/1.1 "
"35966","89.177123","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Pussy-Galore.mp4 HTTP/1.1 "
"35996","89.209039","192.168.1.26","192.168.1.12","HTTP","144","HEAD /gospel-pass.mp4 HTTP/1.1 "
"35997","89.209041","192.168.1.26","192.168.1.12","HTTP","146","HEAD /sandy-springs.mp4 HTTP/1.1 "
"36004","89.213739","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Blue-Ridge-Parkway-Cruise.mp4 HTTP/1.1 "
"36028","89.234404","192.168.1.26","192.168.1.12","HTTP","143","HEAD /wahoo-ride.mp4 HTTP/1.1 "
"36033","89.239643","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Gotthard-Pass-From-Hospental.mp4 HTTP/1.1 "
"36034","89.239644","192.168.1.26","192.168.1.12","HTTP","144","HEAD /bobbin-head.mp4 HTTP/1.1 "
"36062","89.262290","192.168.1.26","192.168.1.12","HTTP","152","HEAD /waikaloa-125-edited.mp4 HTTP/1.1 "
"36071","89.273293","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Bogus-Basin.mp4 HTTP/1.1 "
"36072","89.273299","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Gottschalkenberg.mp4 HTTP/1.1 "
"36095","89.287192","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Walchen-Sonnbergalm.mp4 HTTP/1.1 "
"36107","89.295275","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Bear-River-to-Lake-Umbagog.mp4 HTTP/1.1 "
"36114","89.307117","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Bohlman-Road.mp4 HTTP/1.1 "
"36127","89.314936","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Walchensee-Lenggries.mp4 HTTP/1.1 "
"36143","89.324708","192.168.1.26","192.168.1.12","HTTP","170","HEAD /Grand-Cayman-Rum-Point-To-Frank-Sound.mp4 HTTP/1.1 "
"36154","89.331064","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Boise-Dump-Loop.mp4 HTTP/1.1 "
"36165","89.336344","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Walchensee-Riegsee.mp4 HTTP/1.1 "
"36180","89.354276","192.168.1.26","192.168.1.12","HTTP","154","HEAD /grasmere-to-ambleside.mp4 HTTP/1.1 "
"36190","89.357508","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Bonny-Doom-Road-Ice-Cream-Grade.mp4 HTTP/1.1 "
"36195","89.364803","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Walkerville.mp4 HTTP/1.1 "
"36223","89.381638","192.168.1.26","192.168.1.12","HTTP","147","HEAD /MarshallCanyon.mp4 HTTP/1.1 "
"36224","89.381640","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Boulder-Roubaix.mp4 HTTP/1.1 "
"36231","89.385118","192.168.1.26","192.168.1.12","HTTP","139","HEAD /gromit.mp4 HTTP/1.1 "
"36260","89.415310","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Box-Hill-and-Ranmore-Common.mp4 HTTP/1.1 "
"36263","89.415318","192.168.1.26","192.168.1.12","HTTP","140","HEAD /wallace.mp4 HTTP/1.1 "
"36272","89.416497","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-5.mp4 HTTP/1.1 "
"36299","89.439818","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Box-Hill-Loop.mp4 HTTP/1.1 "
"36308","89.456840","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Great-Irish-Escape.mp4 HTTP/1.1 "
"36309","89.456844","192.168.1.26","192.168.1.12","HTTP","150","HEAD /warnambool-warmup.mp4 HTTP/1.1 "
"36321","89.465056","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Box-Hill-Zig-Zag-Road.mp4 HTTP/1.1 "
"36344","89.477614","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-9.mp4 HTTP/1.1 "
"36345","89.477615","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Waterford-Greenway.mp4 HTTP/1.1 "
"36367","89.492036","192.168.1.26","192.168.1.12","HTTP","143","HEAD /brads-loop.mp4 HTTP/1.1 "
"36380","89.512009","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Waterfront-to-Chapman-Peak.mp4 HTTP/1.1 "
"36382","89.512013","192.168.1.26","192.168.1.12","HTTP","147","HEAD /greenhill-road.mp4 HTTP/1.1 "
"36394","89.522019","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Bramberg-Recovery-Ride.mp4 HTTP/1.1 "
"36415","89.535630","192.168.1.26","192.168.1.12","HTTP","150","HEAD /green-hill-public.mp4 HTTP/1.1 "
"36422","89.543206","192.168.1.26","192.168.1.12","HTTP","136","HEAD /Zoo.mp4 HTTP/1.1 "
"36436","89.560960","192.168.1.26","192.168.1.12","HTTP","146","HEAD /greenhow-hill.mp4 HTTP/1.1 "
"36438","89.560962","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Brands-Hatch-LAP-FOUR.mp4 HTTP/1.1 "
"36449","89.569954","192.168.1.26","192.168.1.12","HTTP","147","HEAD /well-hill-loop.mp4 HTTP/1.1 "
"36474","89.585210","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Brekkekrysset-Til-Skar-Og-Tilbake.mp4 HTTP/1.1 "
"36475","89.585213","192.168.1.26","192.168.1.12","HTTP","177","HEAD /Yorkshire-Dales-Greenhow-HIll-to-Grassington.mp4 HTTP/1.1 "
"36489","89.598080","192.168.1.26","192.168.1.12","HTTP","148","HEAD /WelshLongCourse.mp4 HTTP/1.1 "
"36506","89.614278","192.168.1.26","192.168.1.12","HTTP","148","HEAD /brexit-this-way.mp4 HTTP/1.1 "
"36507","89.614281","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Gresham-Loop.mp4 HTTP/1.1 "
"36529","89.629499","192.168.1.26","192.168.1.12","HTTP","164","HEAD /An-Early-Morning-Ride-From-Home.mp4 HTTP/1.1 "
"36547","89.651671","192.168.1.26","192.168.1.12","HTTP","152","HEAD /brisbane-river-loop.mp4 HTTP/1.1 "
"36548","89.651691","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Greystoke-22-TT.mp4 HTTP/1.1 "
"36559","89.666390","192.168.1.26","192.168.1.12","HTTP","146","HEAD /West-Bay-Loop.mp4 HTTP/1.1 "
"36583","89.686280","192.168.1.26","192.168.1.12","HTTP","141","HEAD /brompton.mp4 HTTP/1.1 "
"36584","89.686282","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Greyton-Trails-South-Africa.mp4 HTTP/1.1 "
"36592","89.689646","192.168.1.26","192.168.1.12","HTTP","151","HEAD /West-Fife-Cafe-Run.mp4 HTTP/1.1 "
"36626","89.722070","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Grimsel-Pass-from-Innertkirchen.mp4 HTTP/1.1 "
"36627","89.722076","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Brugge-Oostende.mp4 HTTP/1.1 "
"36628","89.722077","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-head.mp4 HTTP/1.1 "
"36656","89.751282","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-head.mp4 HTTP/1.1 "
"36659","89.751287","192.168.1.26","192.168.1.12","HTTP","146","HEAD /GrintonMoor4K.mp4 HTTP/1.1 "
"36666","89.753152","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Buchenegg-BZF.mp4 HTTP/1.1 "
"36693","89.779700","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-maui.mp4 HTTP/1.1 "
"36694","89.779702","192.168.1.26","192.168.1.12","HTTP","168","HEAD /North-York-Moors-Grosmont-Goathland.mp4 HTTP/1.1 "
"36696","89.779705","192.168.1.26","192.168.1.12","HTTP","151","HEAD /bullitt-hill-climb.mp4 HTTP/1.1 "
"36731","89.802914","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Buntingford-Gran-Fondo.mp4 HTTP/1.1 "
"36732","89.802920","192.168.1.26","192.168.1.12","HTTP","152","HEAD /To-West-Stockbridge.mp4 HTTP/1.1 "
"36740","89.818629","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Grosse-Scheidegg-From-Grindelwald.mp4 HTTP/1.1 "
"36756","89.827592","192.168.1.26","192.168.1.12","HTTP","182","HEAD /Western-Massachusetts-Farm-To-Fork-Fondo-Part-Two.mp4 HTTP/1.1 "
"36757","89.827596","192.168.1.26","192.168.1.12","HTTP","160","HEAD /burnham-beeches-explorer-19.mp4 HTTP/1.1 "
"36785","89.841276","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Grossglockner-Edelweisspitze.mp4 HTTP/1.1 "
"36792","89.850854","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Busselton-Coastal-Path.mp4 HTTP/1.1 "
"36795","89.850857","192.168.1.26","192.168.1.12","HTTP","146","HEAD /westside-road.mp4 HTTP/1.1 "
"36808","89.866740","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Hadrians-Wall.mp4 HTTP/1.1 "
"36829","89.882242","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Busselton-To-Dunsborough-Path.mp4 HTTP/1.1 "
"36838","89.891473","192.168.1.26","192.168.1.12","HTTP","150","HEAD /whistler-fondo-19.mp4 HTTP/1.1 "
"36849","89.901955","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Tsgabu.mp4 HTTP/1.1 "
"36854","89.902561","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Buttertubs4K.mp4 HTTP/1.1 "
"36880","89.924582","192.168.1.26","192.168.1.12","HTTP","142","HEAD /vancouver.mp4 HTTP/1.1 "
"36884","89.929492","192.168.1.26","192.168.1.12","HTTP","144","HEAD /forest-ride.mp4 HTTP/1.1 "
"36892","89.932094","192.168.1.26","192.168.1.12","HTTP","142","HEAD /BwlchFull.mp4 HTTP/1.1 "
"36920","89.953056","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Whitby-Kettleness.mp4 HTTP/1.1 "
"36924","89.953060","192.168.1.26","192.168.1.12","HTTP","157","HEAD /East-Berkshire-Lanes-Two.mp4 HTTP/1.1 "
"36925","89.953061","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Buerglhuette.mp4 HTTP/1.1 "
"36954","89.980716","192.168.1.26","192.168.1.12","HTTP","140","HEAD /CCCW-10.mp4 HTTP/1.1 "
"36963","89.981119","192.168.1.26","192.168.1.12","HTTP","149","HEAD /White-Cross-Ride.mp4 HTTP/1.1 "
"36964","89.981121","192.168.1.26","192.168.1.12","HTTP","150","HEAD /cabbage-tree-road.mp4 HTTP/1.1 "
"36997","90.011447","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Whiteface-Climb.mp4 HTTP/1.1 "
"36998","90.011451","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Harpwell.mp4 HTTP/1.1 "
"36999","90.011452","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Cadillac-Mt-Acadia-National-Park-Maine.mp4 HTTP/1.1 "
"37029","90.044650","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Caerphilly.mp4 HTTP/1.1 "
"37030","90.044651","192.168.1.26","192.168.1.12","HTTP","142","HEAD /whitefish.mp4 HTTP/1.1 "
"37039","90.055895","192.168.1.26","192.168.1.12","HTTP","157","HEAD /harrogate-street-circuit.mp4 HTTP/1.1 "
"37060","90.075048","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Saline-Anti-Clock.mp4 HTTP/1.1 "
"37063","90.075050","192.168.1.26","192.168.1.12","HTTP","144","HEAD /whiteleaf-2.mp4 HTTP/1.1 "
"37074","90.177026","192.168.1.26","192.168.1.12","HTTP","146","HEAD /hartland-comp.mp4 HTTP/1.1 "
"37095","90.192892","192.168.1.26","192.168.1.12","HTTP","147","HEAD /wild-dog-creek.mp4 HTTP/1.1 "
"37097","90.192900","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Saline-Clockwise.mp4 HTTP/1.1 "
"37118","90.207155","192.168.1.26","192.168.1.12","HTTP","141","HEAD /hartland.mp4 HTTP/1.1 "
"37132","90.219748","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Campbells-and-backside-Reeds-Gap-Climb.mp4 HTTP/1.1 "
"37133","90.219749","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Wildkogel.mp4 HTTP/1.1 "
"37152","90.241236","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Hartside.mp4 HTTP/1.1 "
"37163","90.249804","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Windsor-Castle.mp4 HTTP/1.1 "
"37170","90.250409","192.168.1.26","192.168.1.12","HTTP","154","HEAD /two-bays-canadian-bay.mp4 HTTP/1.1 "
"37189","90.260616","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Hathersage-and-Grindleford.mp4 HTTP/1.1 "
"37208","90.278072","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Canberra-Loop.mp4 HTTP/1.1 "
"37209","90.278076","192.168.1.26","192.168.1.12","HTTP","151","HEAD /windsor-great-park.mp4 HTTP/1.1 "
"37216","90.286289","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Hautacam.mp4 HTTP/1.1 "
"37246","90.304798","192.168.1.26","192.168.1.12","HTTP","151","HEAD /windsor-great-park.mp4 HTTP/1.1 "
"37247","90.304801","192.168.1.26","192.168.1.12","HTTP","151","HEAD /cap-formentor-2018.mp4 HTTP/1.1 "
"37253","90.309016","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Hayter.mp4 HTTP/1.1 "
"37276","90.333312","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Windsor-and-Ascot.mp4 HTTP/1.1 "
"37280","90.333474","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Cape-Cod-Canal-South-Side.mp4 HTTP/1.1 "
"37289","90.336385","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Heaven-and-Earth-Trails.mp4 HTTP/1.1 "
"37315","90.359873","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Cape-Town-Hill-Scenic-Peninsula-Ride.mp4 HTTP/1.1 "
"37316","90.359874","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Wombat-Gravel-Loop.mp4 HTTP/1.1 "
"37323","90.364191","192.168.1.26","192.168.1.12","HTTP","152","HEAD /shizuoka-waterfront.mp4 HTTP/1.1 "
"37350","90.389023","192.168.1.26","192.168.1.12","HTTP","146","HEAD /stonor-stiffy.mp4 HTTP/1.1 "
"37351","90.389026","192.168.1.26","192.168.1.12","HTTP","175","HEAD /Cape-Town-Cycle-Tour-2021-Stage-One-Gantry.mp4 HTTP/1.1 "
"37352","90.389028","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Helmsdale-To-Reay.mp4 HTTP/1.1 "
"37387","90.420494","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Wompatuck-Ride-NEW.mp4 HTTP/1.1 "
"37388","90.420500","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Caper-Hill-and-Rosedale-Chimney.mp4 HTTP/1.1 "
"37395","90.422982","192.168.1.26","192.168.1.12","HTTP","146","HEAD /herberts-hole.mp4 HTTP/1.1 "
"37422","90.453990","192.168.1.26","192.168.1.12","HTTP","147","HEAD /captain-kirkby.mp4 HTTP/1.1 "
"37428","90.457433","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Wernbury-Loop.mp4 HTTP/1.1 "
"37429","90.457435","192.168.1.26","192.168.1.12","HTTP","151","HEAD /South-Africa-Trail.mp4 HTTP/1.1 "
"37462","90.485169","192.168.1.26","192.168.1.12","HTTP","149","HEAD /carry-on-cycling.mp4 HTTP/1.1 "
"37463","90.485171","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Hicks-North-and-Umunhum.mp4 HTTP/1.1 "
"37464","90.485172","192.168.1.26","192.168.1.12","HTTP","138","HEAD /auhf1.mp4 HTTP/1.1 "
"37492","90.505733","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Zell-to-Orgenbauernalm.mp4 HTTP/1.1 "
"37496","90.508371","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Carson-East-Ascent.mp4 HTTP/1.1 "
"37498","90.508373","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Hicks-South-Mt-Umunhum.mp4 HTTP/1.1 "
"37531","90.536167","192.168.1.26","192.168.1.12","HTTP","144","HEAD /ZigZag-Ride.mp4 HTTP/1.1 "
"37534","90.536168","192.168.1.26","192.168.1.12","HTTP","156","HEAD /HPV-Casey-Fields-TT-NEW.mp4 HTTP/1.1 "
"37541","90.539550","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Hidden-Valley-out-and-back.mp4 HTTP/1.1 "
"37570","90.563902","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Zion-National-Park-Scenic-Canyon.mp4 HTTP/1.1 "
"37571","90.563903","192.168.1.26","192.168.1.12","HTTP","149","HEAD /CastellettoGarda.mp4 HTTP/1.1 "
"37580","90.572493","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Moelten-Meran.mp4 HTTP/1.1 "
"37605","90.595502","192.168.1.26","192.168.1.12","HTTP","147","HEAD /CastellettoTDB.mp4 HTTP/1.1 "
"37606","90.595503","192.168.1.26","192.168.1.12","HTTP","163","HEAD /Zion-National-Park-West-Tunnel.mp4 HTTP/1.1 "
"37614","90.598801","192.168.1.26","192.168.1.12","HTTP","146","HEAD /highwood-pass.mp4 HTTP/1.1 "
"37641","90.622411","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Hintersee.mp4 HTTP/1.1 "
"37642","90.622417","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Castle-Hill.mp4 HTTP/1.1 "
"37650","90.624851","192.168.1.26","192.168.1.12","HTTP","148","HEAD /barossa-branded.mp4 HTTP/1.1 "
"37675","90.649782","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Hirzel-Hohi-from-Sihlbrugg.mp4 HTTP/1.1 "
"37676","90.649783","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Castle-Island.mp4 HTTP/1.1 "
"37686","90.660956","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Ovaro-Zoncolan.mp4 HTTP/1.1 "
"37709","90.677038","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Castle-Mountain.mp4 HTTP/1.1 "
"37710","90.677039","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Hirzel-Rundi.mp4 HTTP/1.1 "
"37720","90.689406","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Zoncolan-Sutrio.mp4 HTTP/1.1 "
"37746","90.706117","192.168.1.26","192.168.1.12","HTTP","142","HEAD /hochrhoen.mp4 HTTP/1.1 "
"37747","90.706123","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Catoctin-Ridge.mp4 HTTP/1.1 "
"37753","90.713753","192.168.1.26","192.168.1.12","HTTP","146","HEAD /World-TT-RAAM.mp4 HTTP/1.1 "
"37776","90.733698","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Hochsonnbergalm-Piesendorf.mp4 HTTP/1.1 "
"37785","90.744521","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Cattai-Creek-Loop.mp4 HTTP/1.1 "
"37791","90.746996","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Col_de_Vars.mp4 HTTP/1.1 "
"37805","90.755130","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Holme-Moss.mp4 HTTP/1.1 "
"37819","90.769460","192.168.1.26","192.168.1.12","HTTP","176","HEAD /Cornwall-Coast-Ride-Cawsand-to-Seaton-Beach.mp4 HTTP/1.1 "
"37828","90.789051","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-1.mp4 HTTP/1.1 "
"37849","90.800307","192.168.1.26","192.168.1.12","HTTP","177","HEAD /Cederberg-Circuit-Algeria-To-Clanwilliam-Dam.mp4 HTTP/1.1 "
"37865","90.817442","192.168.1.26","192.168.1.12","HTTP","143","HEAD /home-again.mp4 HTTP/1.1 "
"37877","90.828851","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Cederberg-Mountains.mp4 HTTP/1.1 "
"37889","90.847475","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Homeward-Bound.mp4 HTTP/1.1 "
"37896","90.858473","192.168.1.26","192.168.1.12","HTTP","148","HEAD /centennial-park.mp4 HTTP/1.1 "
"37912","90.876578","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Ocean-Park-Peak-Chum-Hom-Cok.mp4 HTTP/1.1 "
